id,Nome do Filme,Ano de Lancamento,Decada do Filme,Duracao,Lancamento,Classificao do Filme,Publico Alvo,Diretor,Estrela,Genero,Tematica,Pais de Origem,Produtora,Idioma,Indicado a Premiações de Cinema,Nota
tt0094769,Blue Movies,1988,1980,1h 32m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,Estados Unidos,Outros,Inglês,0,4.2
tt0084732,Still of the Night,1982,1980,1h 33m,Cinema,+10,Família,Robert Benton,Roy Scheider,Crime,Drama,Estados Unidos,United Artists,Inglês,0,6.0
tt0086610,Xtro,1982,1980,1h 24m,Cinema,+16,Jovens,Outros,Outros,Terror Corporal (Body Horror),Terror,Reino Unido,Outros,Inglês,0,5.6
tt0083628,The Beach Girls,1982,1980,1h 31m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,Estados Unidos,Marimark Productions,Inglês,0,4.9
tt0087828,Octavia,1982,1980,1h 33m,Cinema,+16,Jovens,David Beaird,Outros,Drama,Indefinido,Estados Unidos,Outros,Inglês,0,5.0
tt11032374,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,2020,2020,1h 57m,Televisao,+18,Adultos,Outros,Outros,Animação Adulta,Anime,Japão,Shueisha,Japonês,6,8.2
tt10003008,The Rental,2020,2020,1h 28m,Cinema,+16,Jovens,Outros,Dan Stevens,Drama Psicológico,Thriller Psicológico,Estados Unidos,Black Bear,Inglês,0,5.7
tt11169050,Supernova,2020,2020,1h 35m,Cinema,+16,Jovens,Outros,Colin Firth,Romance Leve,Viagem de Carro / Estrada,Reino Unido,BBC Film,Inglês,10,6.9
tt10600398,We Can Be Heroes,2020,2020,1h 40m,Cinema,+10,Família,Robert Rodriguez,Pedro Pascal,Invasão Alienígena,Ficção Científica Espacial,Estados Unidos,Troublemaker Studios,Inglês,0,4.7
tt4685762,The Craft: Legacy,2020,2020,1h 37m,Cinema,+12,Família,Outros,Cailee Spaeny,Fantasia Sobrenatural,Drama Adolescente,Estados Unidos,Columbia Pictures,Inglês,2,4.6
tt8615822,Occupation: Rainfall,2020,2020,2h 8m,Cinema,+16,Jovens,Outros,Outros,Ação,Ficção Científica,Austrália,Outros,Inglês,0,4.7
tt2247692,2016: Obama's America,2012,2010,1h 27m,Cinema,+10,Família,Outros,Outros,Documentário,Indefinido,Estados Unidos,Outros,Inglês,0,4.8
tt1866249,The Sessions,2012,2010,1h 35m,Cinema,+16,Jovens,Outros,John Hawkes,Biografia,Comédia,Estados Unidos,Fox Searchlight Pictures,Inglês,65,7.2
tt4481514,The House,2017,2010,1h 28m,Cinema,+16,Jovens,Outros,Will Ferrell,Farsa,Comédia,Estados Unidos,Gary Sanchez Productions,Inglês,0,5.6
tt4686844,The Death of Stalin,2017,2010,1h 47m,Cinema,+16,Jovens,Outros,Steve Buscemi,Comédia Sombria,Sátira,França,Gaumont,Inglês,42,7.3
tt6333086,Menashe,2017,2010,1h 22m,Cinema,+10,Família,Outros,Outros,Drama,Indefinido,Estados Unidos,Outros,Yiddish,18,6.6
tt5883570,Bodied,2017,2010,2h,Cinema,+16,Jovens,Outros,Outros,Comédia,Drama,Estados Unidos,Outros,Inglês,0,7.1
tt3859272,Tragedy Girls,2017,2010,1h 38m,Cinema,+16,Jovens,Outros,Alexandra Shipp,Comédia Sombria,Serial Killer,Estados Unidos,Outros,Inglês,4,6.0
tt6849128,An Elephant's Journey,2017,2010,1h 27m,Cinema,+10,Família,Outros,Elizabeth Hurley,Aventura,Indefinido,Canadá,Outros,Inglês,0,5.1
tt1625346,Young Adult,2011,2010,1h 34m,Cinema,+16,Jovens,Jason Reitman,Charlize Theron,Comédia,Drama,Estados Unidos,Paramount Pictures,Inglês,33,6.3
tt0873886,Red State,2011,2010,1h 28m,Cinema,+16,Jovens,Kevin Smith,Michael Parks,Thriller de Conspiração,Ação,Estados Unidos,Outros,Inglês,8,6.1
tt1582248,Puncture,2011,2010,1h 40m,Cinema,+16,Jovens,Outros,Chris Evans,Biografia,Drama,Estados Unidos,Outros,Inglês,0,6.8
tt1856038,Love in Space,2011,2010,1h 40m,Cinema,+10,Família,Outros,Outros,Comédia,Romance,China,Huayi Brothers Media,Mandarim,0,5.6
tt1726589,Life Happens,2011,2010,1h 40m,Cinema,+16,Jovens,Outros,Kate Bosworth,Comédia,Indefinido,Estados Unidos,Outros,Inglês,0,5.6
tt0085255,Blue Thunder,1983,1980,1h 49m,Cinema,+16,Jovens,John Badham,Roy Scheider,Ação,Crime,Estados Unidos,Columbia Pictures,Inglês,5,6.4
tt0085470,Easy Money,1983,1980,1h 35m,Cinema,+16,Jovens,Outros,Rodney Dangerfield,Comédia,Indefinido,Estados Unidos,Outros,Inglês,0,6.2
tt0086066,The Outsiders,1983,1980,1h 31m,Cinema,+10,Família,Francis Ford Coppola,C Thomas Howell,Amadurecimento,Drama Adolescente,Estados Unidos,Zoetrope Studios,Inglês,4,7.0
tt0086197,The Right Stuff,1983,1980,3h 13m,Cinema,+10,Família,Philip Kaufman,Sam Shepard,Épico Histórico,Aventura,Estados Unidos,The Ladd Company,Inglês,16,7.8
tt0083652,Bill Cosby: Himself,1983,1980,1h 45m,Cinema,+10,Família,Outros,Outros,Stand-Up Comedy,Comédia,Estados Unidos,Outros,Inglês,0,8.1
tt0086927,Bachelor Party,1984,1980,1h 45m,Cinema,+16,Jovens,Outros,Tom Hanks,Farsa,Comédia Pastelão,Estados Unidos,Outros,Inglês,0,6.3
tt0087175,Dreamscape,1984,1980,1h 39m,Cinema,+16,Jovens,Joseph Ruben,Dennis Quaid,B-Action,Outros,Estados Unidos,Outros,Inglês,2,6.3
tt0087268,Flashpoint,1984,1980,1h 33m,Cinema,+16,Jovens,Outros,Kris Kristofferson,Thriller de Conspiração,Ação,Estados Unidos,HBO Pictures,Inglês,0,6.4
tt0087903,The Perils of Gwendoline in the Land of the Yik Yak,1984,1980,1h 27m,Cinema,+16,Jovens,Outros,Outros,Espada e Feitiçaria,Ação,França,Outros,Inglês,0,5.2
tt0088153,Songwriter,1984,1980,1h 34m,Cinema,+16,Jovens,Alan Rudolph,Willie Nelson,Drama,Música,Estados Unidos,TriStar Pictures,Inglês,3,6.2
tt0087981,Razorback,1984,1980,1h 35m,Cinema,+16,Jovens,Russell Mulcahy,Outros,Terror de Monstro,Terror,Austrália,Outros,Inglês,5,6.0
tt0088066,Scream for Help,1984,1980,1h 29m,Cinema,+16,Jovens,Michael Winner,Outros,Terror,Mistério,Reino Unido,Outros,Inglês,0,5.8
tt0125510,Splatter University,1984,1980,1h 18m,Cinema,+16,Jovens,Outros,Outros,Terror Slasher,Terror,Estados Unidos,Outros,Inglês,0,4.0
tt1950186,Ford v Ferrari,2019,2010,2h 32m,Cinema,+12,Família,James Mangold,Matt Damon,Docudrama,Esporte a Motor,Estados Unidos,Chernin Entertainment,Inglês,88,8.1
tt5431890,Official Secrets,2019,2010,1h 52m,Cinema,+16,Jovens,Gavin Hood,Keira Knightley,Thriller Político,Crime Verdadeiro,Reino Unido,Entertainment One,Inglês,16,7.3
tt6920356,The Souvenir,2019,2010,2h,Cinema,+16,Jovens,Outros,Outros,Drama,Romance,Reino Unido,BBC Film,Inglês,37,6.4
tt10521814,K-12,2019,2010,1h 36m,Televisao,+18,Adultos,Outros,Outros,Terror Corporal (Body Horror),Fantasia Sombria,Estados Unidos,Outros,Inglês,0,6.5
tt0357413,Anchorman: The Legend of Ron Burgundy,2004,2000,1h 34m,Cinema,+12,Família,Adam McKay,Will Ferrell,Farsa,Sátira,Estados Unidos,Dreamworks Pictures,Inglês,13,7.1
tt0299172,Home on the Range,2004,2000,1h 16m,Cinema,+10,Família,Outros,Judi Dench,Animal Adventure,Animação Desenhada à Mão,Estados Unidos,Walt Disney Pictures,Inglês,0,5.4
tt0374583,Look at Me,2004,2000,1h 50m,Cinema,+12,Família,Outros,JeanPierre Bacri,Comédia,Drama,França,StudioCanal,Francês,10,6.8
tt0381717,Yes,2004,2000,1h 40m,Cinema,+16,Jovens,Sally Potter,Joan Allen,Drama,Romance,Reino Unido,Adventure Pictures,Inglês,3,6.4
tt0388888,Dig!,2004,2000,1h 47m,Cinema,+16,Jovens,Outros,Outros,Documentário,Música,Estados Unidos,Outros,Inglês,0,7.7
tt0360216,The Year of the Yao,2004,2000,1h 28m,Cinema,+10,Família,Outros,Outros,Basquete,Documentário,Estados Unidos,Endgame Entertainment,Inglês,0,7.2
tt0398830,Cape of Good Hope,2004,2000,1h 47m,Cinema,+12,Família,Outros,Outros,Comédia,Drama,South Africa,Outros,Afrikaans,0,6.9
tt0305632,Fascination,2004,2000,1h 35m,Cinema,+16,Jovens,Outros,Jacqueline Bisset,Drama,Mistério,Alemanha,Outros,Inglês,0,3.8
tt0363095,Freeze Frame,2004,2000,1h 39m,Cinema,+16,Jovens,Outros,Outros,Crime,Drama,Reino Unido,Universal Pictures,Inglês,4,6.3
tt0365270,Wild Things 2,2004,2000,1h 35m,Cinema,+16,Jovens,Outros,Outros,Thriller Erótico,Crime,Estados Unidos,Destination Films,Inglês,0,4.5
tt0306892,George and the Dragon,2004,2000,1h 33m,Cinema,+10,Família,Outros,Piper Perabo,Ação,Aventura,Reino Unido,Centurion,Inglês,0,5.6
tt0367478,Wake of Death,2004,2000,1h 31m,Cinema,+16,Jovens,Outros,JeanClaude Van Damme,Ação,Aventura,Reino Unido,Outros,Cantonês,0,5.5
tt0423294,Surf's Up,2007,2000,1h 25m,Cinema,+10,Família,Chris Buck,Shia LaBeouf,Animal Adventure,Animação Computadorizada,Estados Unidos,Columbia Pictures,Inglês,19,6.7
tt0443706,Zodiac,2007,2000,2h 37m,Cinema,+16,Jovens,David Fincher,Jake Gyllenhaal,Drama Policial,Épico,Estados Unidos,Paramount Pictures,Inglês,71,7.7
tt0444682,The Reaping,2007,2000,1h 39m,Cinema,+16,Jovens,Stephen Hopkins,Hilary Swank,Terror,Thriller,Estados Unidos,Warner Bros,Inglês,0,5.6
tt0765443,Eastern Promises,2007,2000,1h 40m,Cinema,+16,Jovens,David Cronenberg,Naomi Watts,Gangster,Crime,Reino Unido,BBC Film,Inglês,75,7.6
tt0484562,The Seeker: The Dark Is Rising,2007,2000,1h 39m,Cinema,+10,Família,Outros,Alexander Ludwig,Aventura,Drama,Estados Unidos,Twentieth Century Fox,Inglês,0,4.8
tt0494834,Silk,2007,2000,1h 47m,Cinema,+16,Jovens,Outros,Michael Pitt,Drama,Romance,Canadá,Rhombus Media,Inglês,5,5.8
tt0848557,Diary of the Dead,2007,2000,1h 35m,Cinema,+16,Jovens,George A Romero,Outros,Fantasia Sombria,Outros,Estados Unidos,Outros,Inglês,0,5.5
tt0432264,Introducing the Dwights,2007,2000,1h 45m,Cinema,+16,Jovens,Outros,Brenda Blethyn,Comédia,Drama,Austrália,Outros,Inglês,22,6.4
tt0861739,Elite Squad,2007,2000,1h 55m,Cinema,+16,Jovens,Outros,Wagner Moura,Drama Policial,Ação,Brasil,Outros,Português,16,8.0
tt0080868,Hide in Plain Sight,1980,1980,1h 32m,Cinema,+10,Família,Outros,James Caan,Drama,Indefinido,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,6.4
tt0081793,Christmas Evil,1980,1980,1h 40m,Cinema,+16,Jovens,Outros,Outros,Terror Slasher,Outros,Estados Unidos,Edward R Pressman Productions,Inglês,0,5.5
tt0081764,Without Warning,1980,1980,1h 29m,Cinema,+16,Jovens,Greydon Clark,Jack Palance,Terror,Ficção Científica,Estados Unidos,Outros,Inglês,0,5.1
tt0331967,Coyote and Bronca,1980,1980,1h 30m,Cinema,+10,Família,Outros,Outros,Aventura,Comédia,México,Outros,Espanhol,0,6.8
tt0080916,The Immoral One,1980,1980,1h 30m,Cinema,+16,Jovens,Outros,Outros,Drama,Romance,França,Outros,Francês,0,4.9
tt15041836,Werewolves,2024,2020,1h 33m,Cinema,+16,Jovens,Outros,Frank Grillo,Terror de Lobisomem,Terror Zumbi,Estados Unidos,Solution Entertainment Group,Inglês,0,4.5
tt20316748,Twilight of the Warriors: Walled In,2024,2020,2h 6m,Cinema,+16,Jovens,Outros,Sammo KamBo Hung,Artes Marciais,Ação,Hong Kong,Outros,Cantonês,6,7.0
tt9466114,The Idea of You,2024,2020,1h 55m,Cinema,+16,Jovens,Michael Showalter,Anne Hathaway,Romance Leve,Comédia Romântica,Estados Unidos,Amazon Studios,Inglês,0,6.3
tt24515124,Winter Spring Summer or Fall,2024,2020,1h 37m,Cinema,+16,Jovens,Outros,Jenna Ortega,Drama,Romance,Estados Unidos,Motion Picture Corporation of America MPCA,Inglês,0,6.1
tt12930350,My Spy The Eternal City,2024,2020,1h 52m,Cinema,+12,Família,Peter Segal,Dave Bautista,Comédia de Amigos,Espionagem,Estados Unidos,STX Films,Inglês,0,5.7
tt0101921,Fried Green Tomatoes,1991,1990,2h 10m,Cinema,+12,Família,Jon Avnet,Kathy Bates,Period Drama,Drama,Estados Unidos,Universal Pictures,Inglês,14,7.7
tt0101746,The Doctor,1991,1990,2h 2m,Cinema,+12,Família,Outros,William Hurt,Drama Médico,Drama,Estados Unidos,Touchstone Pictures,Inglês,0,6.9
tt0102951,Soapdish,1991,1990,1h 37m,Cinema,+12,Família,Michael Hoffman,Sally Field,Farsa,Paródia,Estados Unidos,Paramount Pictures,Inglês,0,6.6
tt0101640,Raise the Red Lantern,1991,1990,2h 5m,Cinema,+10,Família,Yimou Zhang,Gong Li,Dark Romance,Drama de Época,Hong Kong,China Film CoProduction Corporation,Mandarim,16,8.1
tt0102368,Madame Bovary,1991,1990,2h 23m,Cinema,+12,Família,Outros,Isabelle Huppert,Period Drama,Drama,França,MK2 Productions,Francês,6,6.6
tt0102202,Kickboxer 2: The Road Back,1991,1990,1h 30m,Cinema,+16,Jovens,Albert Pyun,Sasha Mitchell,Boxe,Ação,Estados Unidos,Kings Road Entertainment,Inglês,0,4.6
tt0103125,True Colors,1991,1990,1h 51m,Cinema,+16,Jovens,Herbert Ross,John Cusack,Political Drama,Drama no Local de Trabalho,Estados Unidos,Paramount Pictures,Inglês,0,6.3
tt0101276,Afraid of the Dark,1991,1990,1h 31m,Cinema,+16,Jovens,Outros,James Fox,Drama,Fantasia,Reino Unido,Les Films Ariane,Inglês,0,5.8
tt0102860,Scissors,1991,1990,1h 45m,Cinema,+16,Jovens,Outros,Sharon Stone,Thriller Psicológico,Terror,Estados Unidos,Outros,Inglês,0,5.1
tt0102351,Lucky Luke,1991,1990,1h 32m,Cinema,+10,Família,Outros,Terence Hill,Outros,Comédia,Itália,Reteitalia,Inglês,0,5.1
tt0102535,Night of the Warrior,1991,1990,1h 39m,Cinema,+16,Jovens,Rafal Zielinski,Lorenzo Lamas,B-Action,Artes Marciais,França,Den Pictures Inc,Inglês,0,3.7
tt0097647,The Karate Kid Part III,1989,1980,1h 52m,Cinema,+10,Família,John G Avildsen,Ralph Macchio,Amadurecimento,Drama Adolescente,Estados Unidos,Columbia Pictures,Inglês,0,5.3
tt0098105,Police Academy 6: City Under Siege,1989,1980,1h 24m,Cinema,+10,Família,Outros,Bubba Smith,Comédia,Crime,Estados Unidos,Warner Bros,Inglês,0,4.4
tt0098519,Troop Beverly Hills,1989,1980,1h 45m,Cinema,+10,Família,Jeff Kanew,Shelley Long,Aventura,Comédia,Estados Unidos,Weintraub Entertainment Group,Inglês,0,5.9
tt0098090,The Phantom of the Opera,1989,1980,1h 33m,Cinema,+16,Jovens,Dwight H Little,Robert Englund,Drama,Terror,Estados Unidos,21st Century Film Corporation,Inglês,0,5.5
tt0098160,The Rachel Papers,1989,1980,1h 35m,Cinema,+16,Jovens,Damian Harris,Ione Skye,Comédia,Drama,Reino Unido,Virgin,Inglês,0,6.0
tt0098415,Survival Quest,1989,1980,1h 36m,Cinema,+16,Jovens,Don Coscarelli,Lance Henriksen,Aventura,Thriller,Estados Unidos,Outros,Inglês,0,6.0
tt0097136,Cutting Class,1989,1980,1h 31m,Cinema,+16,Jovens,Outros,Jill Schoelen,Paródia,Terror Slasher,Estados Unidos,Outros,Inglês,0,4.6
tt0098649,Wicked Stepmother,1989,1980,1h 30m,Cinema,+12,Família,Larry Cohen,Barbara Carrera,Comédia,Fantasia,Estados Unidos,MetroGoldwynMayer MGM,Japonês,0,4.0
tt0096958,Blue Angel Cafe,1989,1980,1h 29m,Cinema,+16,Jovens,Joe DAmato,Outros,Drama,Indefinido,Itália,Filmirage,Inglês,0,4.7
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,2010,1h 58m,Cinema,+10,Família,Chris Columbus,Logan Lerman,Outros,Fantasia Sobrenatural,Reino Unido,Fox 2000 Pictures,Inglês,0,5.9
tt0477080,Unstoppable,2010,2010,1h 38m,Cinema,+12,Família,Tony Scott,Denzel Washington,Desastre,Ação,Estados Unidos,Twentieth Century Fox,Inglês,15,6.8
tt1564585,Skyline,2010,2010,1h 32m,Cinema,+12,Família,Outros,Outros,Invasão Alienígena,Ação,Estados Unidos,Rogue Pictures,Inglês,0,4.5
tt1521848,Potiche,2010,2010,1h 43m,Cinema,+16,Jovens,Franois Ozon,Catherine Deneuve,Sátira,Comédia,França,Mandarin Films,Francês,13,6.4
tt1278379,Jack Goes Boating,2010,2010,1h 29m,Cinema,+16,Jovens,Outros,Philip Seymour Hoffman,Drama,Romance,Estados Unidos,Big Beach,Inglês,7,6.3
tt0297181,I Spy,2002,2000,1h 37m,Cinema,+12,Família,Betty Thomas,Eddie Murphy,Policiais Parceiros (Buddy Cop),Paródia,Estados Unidos,Columbia Pictures,Inglês,6,5.4
tt0293815,Friday After Next,2002,2000,1h 25m,Cinema,+16,Jovens,Outros,Ice Cube,Comédia de Feriado,Comédia de Maconha (Stoner Comedy),Estados Unidos,Avery Pix,Inglês,0,5.8
tt0265459,One Hour Photo,2002,2000,1h 36m,Cinema,+16,Jovens,Outros,Robin Williams,Thriller Erótico,Thriller Psicológico,Estados Unidos,Fox Searchlight Pictures,Inglês,22,6.8
tt0303816,Cabin Fever,2002,2000,1h 33m,Cinema,+16,Jovens,Eli Roth,Outros,Terror Corporal (Body Horror),Comédia Sombria,Estados Unidos,Outros,Inglês,12,5.6
tt0283530,The Emperor's Club,2002,2000,1h 49m,Cinema,+12,Família,Michael Hoffman,Kevin Kline,Drama,Indefinido,Estados Unidos,Universal Pictures,Inglês,0,6.9
tt0291928,Livre,2002,2000,1h 37m,Cinema,+16,Jovens,Outros,Blair Underwood,Drama,Romance,Estados Unidos,Outros,Inglês,0,5.2
tt0308671,Tycoon: A New Russian,2002,2000,2h 3m,Cinema,+16,Jovens,Outros,Outros,Crime,Drama,Russia,ARTE,Russo,2,6.7
tt0094008,Someone to Watch Over Me,1987,1980,1h 46m,Cinema,+16,Jovens,Ridley Scott,Tom Berenger,Drama Policial,Crime,Estados Unidos,Columbia Pictures,Inglês,0,6.1
tt0092537,The Allnighter,1987,1980,1h 48m,Cinema,+12,Família,Outros,Joan Cusack,Comédia,Romance,Estados Unidos,Universal Pictures,Inglês,0,4.3
tt0094077,Surf Nazis Must Die,1987,1980,1h 23m,Cinema,+16,Jovens,Outros,Outros,B-Action,Ação,Estados Unidos,Troma Entertainment,Inglês,0,3.7
tt0093284,It Couldn't Happen Here,1987,1980,1h 26m,Cinema,+12,Família,Outros,Joss Ackland,Comédia Sombria,Aventura,Reino Unido,EMI Films,Inglês,0,6.4
tt0114478,Smoke,1995,1990,1h 52m,Cinema,+16,Jovens,Wayne Wang,Harvey Keitel,Comédia,Drama,Alemanha,Miramax,Inglês,9,7.4
tt0113677,Living in Oblivion,1995,1990,1h 30m,Cinema,+16,Jovens,Tom DiCillo,Steve Buscemi,Sátira,Comédia,Estados Unidos,Outros,Inglês,8,7.5
tt0114306,Rumpelstiltskin,1995,1990,1h 27m,Cinema,+16,Jovens,Outros,Outros,Comédia Sombria,Comédia,Estados Unidos,Republic Pictures II,Inglês,0,4.5
tt4959750,1992,2022,2020,1h 37m,Cinema,+16,Jovens,Outros,Tyrese Gibson,Ação,Drama,Estados Unidos,Outros,Inglês,0,5.7
tt12655436,Honk for Jesus. Save Your Soul.,2022,2020,1h 46m,Cinema,+16,Jovens,Outros,Regina Hall,Comédia,Indefinido,Estados Unidos,Outros,Inglês,14,5.3
tt13840536,It Ain't Over,2022,2020,1h 39m,Cinema,+10,Família,Outros,Outros,Biografia,Documentário,Estados Unidos,Outros,Inglês,5,8.2
tt15342244,Master Gardener,2022,2020,1h 51m,Cinema,+16,Jovens,Paul Schrader,Joel Edgerton,Drama,Mistério,Estados Unidos,Outros,Inglês,7,6.1
tt12718300,"Confess, Fletch",2022,2020,1h 38m,Cinema,+16,Jovens,Greg Mottola,Jon Hamm,Detetive Desastrado,Outros,Estados Unidos,Miramax,Inglês,0,6.4
tt22746706,The Divine Protector: Master Salt Begins,2022,2020,2h,Cinema,+12,Família,Hiroshi Akabane,Outros,Fantasia Sobrenatural,Drama,Japão,IRH Press Co,Japonês,0,4.0
tt12262116,Thirteen Lives,2022,2020,2h 27m,Cinema,+12,Família,Ron Howard,Viggo Mortensen,Desastre,Docudrama,Reino Unido,Imagine Entertainment,Inglês,6,7.8
tt9783600,Spiderhead,2022,2020,1h 46m,Cinema,+16,Jovens,Joseph Kosinski,Chris Hemsworth,Thriller Cibernético,Thriller Psicológico,Estados Unidos,Outros,Inglês,0,5.5
tt0099044,Another 48 Hrs.,1990,1990,1h 35m,Cinema,+16,Jovens,Walter Hill,Eddie Murphy,Policiais Parceiros (Buddy Cop),Ação,Estados Unidos,Lawrence Gordon Productions,Inglês,0,5.9
tt0099578,The First Power,1990,1990,1h 38m,Cinema,+16,Jovens,Outros,Lou Diamond Phillips,Crime,Terror,Estados Unidos,Interscope Communications,Inglês,0,5.7
tt0099623,Funny About Love,1990,1990,1h 41m,Cinema,+12,Família,Leonard Nimoy,Gene Wilder,Comédia,Romance,Estados Unidos,Paramount Pictures,Inglês,0,4.8
tt0099480,Eating,1990,1990,1h 50m,Cinema,+16,Jovens,Henry Jaglom,Outros,Comédia,Drama,Estados Unidos,The Rainbow Film Company,Inglês,0,6.2
tt0099341,Daddy Nostalgia,1990,1990,1h 45m,Cinema,+10,Família,Bertrand Tavernier,Outros,Drama,Romance,França,Little Bear,Francês,5,6.8
tt0099857,Iron & Silk,1990,1990,1h 32m,Cinema,+10,Família,Outros,Outros,Comédia,Drama,Japão,Outros,Inglês,0,6.9
tt0105109,Pastime,1990,1990,1h 34m,Cinema,+10,Família,Outros,Outros,Beisebol,Drama,Estados Unidos,Miramax,Inglês,5,6.7
tt0348150,Superman Returns,2006,2000,2h 34m,Cinema,+12,Família,Bryan Singer,Kevin Spacey,Superhero,Aventura Urbana,Estados Unidos,Warner Bros,Inglês,48,6.1
tt0443489,Dreamgirls,2006,2000,2h 10m,Cinema,+12,Família,Bill Condon,Beyonc,Period Drama,Drama,Estados Unidos,Dreamworks Pictures,Inglês,93,6.6
tt0449059,Little Miss Sunshine,2006,2000,1h 41m,Cinema,+16,Jovens,Outros,Steve Carell,Amadurecimento,Comédia Sombria,Estados Unidos,Searchlight Pictures,Inglês,112,7.8
tt0482571,The Prestige,2006,2000,2h 10m,Cinema,+12,Família,Christopher Nolan,Christian Bale,Period Drama,Steampunk,Reino Unido,Touchstone Pictures,Inglês,46,8.5
tt0417433,Annapolis,2006,2000,1h 48m,Cinema,+12,Família,Justin Lin,James Franco,Drama,Romance,Estados Unidos,Touchstone Pictures,Inglês,0,5.8
tt0907657,Once,2006,2000,1h 26m,Cinema,+16,Jovens,Outros,Outros,Drama,Música,Irlanda,Summit Entertainment,Inglês,31,7.8
tt0387808,Idiocracy,2006,2000,1h 24m,Cinema,+16,Jovens,Outros,Luke Wilson,Comédia Sombria,Ficção Científica Distópica,Estados Unidos,Twentieth Century Fox,Inglês,0,6.5
tt0435653,The Gravedancers,2006,2000,1h 35m,Cinema,+16,Jovens,Outros,Outros,Terror,Indefinido,Estados Unidos,Code Entertainment,Inglês,0,5.4
tt0473514,Mulberry St,2006,2000,1h 24m,Cinema,+16,Jovens,Outros,Outros,Terror,Ficção Científica,Estados Unidos,Belladonna Productions,Inglês,0,5.5
tt0465407,Eye of the Dolphin,2006,2000,1h 42m,Cinema,+12,Família,Outros,Outros,Comédia,Drama,Estados Unidos,120dB Films,Inglês,0,5.6
tt0330373,Harry Potter and the Goblet of Fire,2005,2000,2h 37m,Cinema,+12,Família,Mike Newell,Daniel Radcliffe,Espada e Feitiçaria,Aventura Adolescente,Reino Unido,Warner Bros,Inglês,49,7.7
tt0382077,Hide and Seek,2005,2000,1h 41m,Cinema,+16,Jovens,Outros,Robert De Niro,Terror,Mistério,Alemanha,Twentieth Century Fox,Inglês,5,5.9
tt0320661,Kingdom of Heaven,2005,2000,2h 24m,Cinema,+16,Jovens,Ridley Scott,Orlando Bloom,Épico de Ação,Épico,Reino Unido,Twentieth Century Fox,Inglês,15,7.3
tt0398017,Derailed,2005,2000,1h 48m,Cinema,+16,Jovens,Mikael Hfstrm,Clive Owen,Crime,Drama,Estados Unidos,Di Bonaventura Pictures,Inglês,0,6.6
tt0433400,Just Friends,2005,2000,1h 36m,Cinema,+12,Família,Roger Kumble,Ryan Reynolds,Romance Leve,Comédia de Feriado,Alemanha,Inferno Distribution,Inglês,0,6.2
tt3297330,Good Kill,2014,2010,1h 42m,Cinema,+16,Jovens,Andrew Niccol,Ethan Hawke,Drama,Thriller,Estados Unidos,Voltage Pictures,Inglês,0,6.4
tt3104818,"Like Sunday, Like Rain",2014,2010,1h 44m,Cinema,+16,Jovens,Outros,Debra Messing,Drama,Música,Estados Unidos,Outros,Inglês,0,6.9
tt2140619,Two Night Stand,2014,2010,1h 26m,Cinema,+16,Jovens,Outros,Miles Teller,Comédia Romântica,Comédia,Estados Unidos,Demarest Films,Inglês,0,6.3
tt0167427,Superstar,1999,1990,1h 21m,Cinema,+12,Família,Outros,Molly Shannon,Comédia,Romance,Estados Unidos,Broadway Pictures,Inglês,0,5.2
tt0181288,American Movie,1999,1990,1h 47m,Cinema,+16,Jovens,Outros,Outros,Comédia,Documentário,Estados Unidos,Outros,Inglês,6,7.8
tt0177886,The Killer Eye,1999,1990,1h 12m,Cinema,+16,Jovens,David DeCoteau,Outros,B-Horror,Paródia,Estados Unidos,Full Moon Entertainment,Inglês,0,2.8
tt0120591,Armageddon,1998,1990,2h 31m,Cinema,+12,Família,Michael Bay,Bruce Willis,Desastre,Ficção Científica Espacial,Estados Unidos,Touchstone Pictures,Inglês,44,6.7
